Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
SaltPepper,42.74,0.999,0.0827,0.0018
SaltPepper,43.67,0.9993,0.087,0.0018
SaltPepper,43.05,0.9993,0.0781,0.0018
SaltPepper,43.74,0.9993,0.083,0.0018
SaltPepper,43.47,0.9993,0.0812,0.0019
SaltPepper,43.95,0.9993,0.0851,0.0018
SaltPepper,44.05,0.9994,0.0833,0.0018
SaltPepper,43.81,0.9994,0.0796,0.0018
SaltPepper,43.72,0.9994,0.0806,0.0018
SaltPepper,43.78,0.9993,0.0818,0.0018
SaltPepper,44.11,0.9993,0.0892,0.0018
SaltPepper,43.71,0.9994,0.083,0.0018
SaltPepper,43.58,0.9993,0.086,0.0018
SaltPepper,43.9,0.9991,0.0843,0.0018
SaltPepper,43.42,0.9994,0.0797,0.0018
SaltPepper,43.93,0.9995,0.0794,0.0018
SaltPepper,44.3,0.9994,0.0839,0.0018
SaltPepper,44.22,0.9993,0.0819,0.0018
SaltPepper,42.61,0.999,0.081,0.0018
SaltPepper,43.99,0.9993,0.0873,0.0018
SaltPepper,43.84,0.9993,0.0856,0.0019
SaltPepper,43.94,0.9993,0.0839,0.0018
SaltPepper,44.39,0.9994,0.083,0.0018
SaltPepper,43.98,0.9995,0.0812,0.0018
SaltPepper,43.83,0.9994,0.0798,0.0018
SaltPepper,43.56,0.9993,0.0842,0.0018
SaltPepper,43.69,0.9992,0.0811,0.0018
SaltPepper,43.59,0.9993,0.0865,0.0018
SaltPepper,43.98,0.9993,0.0873,0.0018
SaltPepper,42.54,0.9992,0.0845,0.0018
SaltPepper,43.85,0.9995,0.0797,0.0018
SaltPepper,42.76,0.9992,0.0778,0.0018
SaltPepper,43.41,0.9993,0.0844,0.0018
SaltPepper,43.7,0.9994,0.0806,0.0018
SaltPepper,43.68,0.9994,0.0803,0.0018
SaltPepper,43.1,0.9993,0.0803,0.0018
SaltPepper,42.57,0.9992,0.0754,0.0018
SaltPepper,42.62,0.999,0.0853,0.0018
SaltPepper,43.39,0.9994,0.082,0.0018
SaltPepper,44.54,0.9994,0.0837,0.0018
SaltPepper,42.81,0.9992,0.0762,0.0018
SaltPepper,42.29,0.9992,0.0777,0.0018
SaltPepper,44.08,0.9994,0.0828,0.0018
SaltPepper,43.62,0.9993,0.0842,0.0018
SaltPepper,44.6,0.9994,0.0844,0.0018
SaltPepper,44.35,0.9995,0.0822,0.0018
SaltPepper,44.62,0.9994,0.0812,0.0018
SaltPepper,44.61,0.9994,0.0815,0.0018
SaltPepper,44.64,0.9994,0.0839,0.0018
SaltPepper,44.1,0.9994,0.0802,0.0018
SaltPepper,44.56,0.9993,0.0819,0.0018
SaltPepper,44.49,0.9993,0.0858,0.0018
SaltPepper,44.39,0.9994,0.0858,0.0018
SaltPepper,44.11,0.9994,0.0804,0.0018
SaltPepper,44.17,0.9994,0.0865,0.0019
SaltPepper,44.51,0.9994,0.085,0.0018
SaltPepper,44.4,0.9994,0.0818,0.0018
SaltPepper,43.75,0.9994,0.0822,0.0018
SaltPepper,44.2,0.9993,0.0829,0.0018
SaltPepper,44.24,0.9994,0.0853,0.0018
SaltPepper,44.25,0.9994,0.0856,0.0018
SaltPepper,44.15,0.9994,0.0808,0.0018
SaltPepper,44.16,0.9994,0.0812,0.0018
SaltPepper,44.34,0.9994,0.0825,0.0018
SaltPepper,44.36,0.9994,0.0856,0.0018
SaltPepper,44.41,0.9995,0.0807,0.0018
SaltPepper,44.62,0.9994,0.087,0.0018
SaltPepper,44.35,0.9994,0.0847,0.0018
SaltPepper,44.22,0.9994,0.0854,0.0018
SaltPepper,44.41,0.9994,0.0819,0.0018
SaltPepper,44.14,0.9994,0.0805,0.0019
SaltPepper,44.0,0.9994,0.0875,0.0019
SaltPepper,44.21,0.9993,0.0829,0.0018
SaltPepper,44.4,0.9994,0.0821,0.0017
SaltPepper,44.34,0.9995,0.0823,0.0018
SaltPepper,43.96,0.9995,0.0801,0.0018
SaltPepper,44.5,0.9994,0.0851,0.0019
SaltPepper,43.94,0.9994,0.0827,0.0018
SaltPepper,44.2,0.9994,0.0803,0.0018
SaltPepper,44.7,0.9994,0.0861,0.0018
SaltPepper,44.33,0.9994,0.0844,0.0018
SaltPepper,44.05,0.9994,0.085,0.0018
SaltPepper,44.6,0.9993,0.0865,0.0018
SaltPepper,44.45,0.9994,0.0813,0.0018
SaltPepper,44.39,0.9995,0.0819,0.0019
SaltPepper,44.29,0.9994,0.0831,0.0018
SaltPepper,44.2,0.9994,0.0856,0.0018
SaltPepper,44.01,0.9994,0.0865,0.0018
SaltPepper,44.16,0.9994,0.0861,0.0018
SaltPepper,44.38,0.9994,0.0837,0.0018
SaltPepper,44.34,0.9994,0.0825,0.0018
SaltPepper,44.42,0.9995,0.0806,0.0018
SaltPepper,43.94,0.9994,0.0827,0.0018
SaltPepper,44.35,0.9994,0.0825,0.0018
SaltPepper,44.01,0.9994,0.0862,0.0018
SaltPepper,44.37,0.9994,0.0837,0.0018
SaltPepper,44.5,0.9993,0.0857,0.0018
SaltPepper,44.4,0.9994,0.0822,0.0018
SaltPepper,44.21,0.9994,0.0859,0.0018
SaltPepper,44.59,0.9994,0.0845,0.0018
SaltPepper,44.34,0.9994,0.0828,0.0018
SaltPepper,44.39,0.9995,0.0809,0.0018
SaltPepper,44.2,0.9993,0.083,0.0018
SaltPepper,44.0,0.9994,0.0821,0.0018
SaltPepper,44.27,0.9995,0.0799,0.0018
SaltPepper,44.2,0.9993,0.0829,0.0018
SaltPepper,44.44,0.9994,0.0855,0.0019
SaltPepper,44.64,0.9994,0.0861,0.0018
SaltPepper,44.57,0.9994,0.0816,0.0018
SaltPepper,44.6,0.9994,0.0842,0.0018
SaltPepper,44.66,0.9993,0.0859,0.0018
SaltPepper,44.66,0.9993,0.0859,0.0018
SaltPepper,44.03,0.9994,0.0863,0.0018
SaltPepper,44.44,0.9994,0.0814,0.0018
SaltPepper,43.84,0.9993,0.0851,0.0018
SaltPepper,44.34,0.9993,0.0893,0.0018
SaltPepper,44.41,0.9994,0.0818,0.0018
SaltPepper,44.6,0.9994,0.0845,0.0018
SaltPepper,44.42,0.9993,0.0896,0.0018
SaltPepper,44.63,0.9994,0.0839,0.0018
SaltPepper,44.36,0.9993,0.0905,0.0021
SaltPepper,44.51,0.9994,0.0848,0.0018
SaltPepper,44.16,0.9994,0.0808,0.0018
SaltPepper,44.23,0.9994,0.0858,0.0018
SaltPepper,44.64,0.9994,0.0838,0.0018
SaltPepper,43.74,0.9994,0.0823,0.0018
SaltPepper,44.03,0.9994,0.0818,0.0018
SaltPepper,44.35,0.9994,0.0824,0.0018
SaltPepper,43.75,0.9994,0.0821,0.0018
SaltPepper,43.67,0.9994,0.081,0.0018
SaltPepper,44.25,0.9995,0.0804,0.0018
SaltPepper,44.69,0.9994,0.0862,0.0018
SaltPepper,43.82,0.9993,0.086,0.0018
SaltPepper,44.39,0.9994,0.0821,0.0018
SaltPepper,44.14,0.9994,0.0809,0.0018
SaltPepper,44.4,0.9994,0.082,0.0018
SaltPepper,44.4,0.9994,0.0833,0.0018
SaltPepper,44.61,0.9994,0.0872,0.0018
SaltPepper,44.69,0.9994,0.0861,0.0018
SaltPepper,43.75,0.9994,0.082,0.0018
SaltPepper,44.34,0.9993,0.0896,0.0018
SaltPepper,44.39,0.9993,0.0897,0.0019
SaltPepper,44.7,0.9994,0.0861,0.0018
SaltPepper,44.33,0.9993,0.09,0.0018
SaltPepper,44.65,0.9994,0.0862,0.0018
SaltPepper,44.4,0.9995,0.0829,0.0017
SaltPepper,44.2,0.9993,0.0828,0.0017
SaltPepper,44.63,0.9994,0.0838,0.0017
SaltPepper,44.17,0.9994,0.0858,0.0018
SaltPepper,44.23,0.9994,0.0856,0.0018
SaltPepper,43.8,0.9993,0.0862,0.0018
SaltPepper,44.36,0.9994,0.0846,0.0018
SaltPepper,44.2,0.9993,0.0829,0.0018
SaltPepper,44.68,0.9994,0.0863,0.0018
SaltPepper,44.35,0.9994,0.0832,0.0018
SaltPepper,44.42,0.9994,0.0818,0.0019
SaltPepper,44.09,0.9994,0.086,0.0018
SaltPepper,44.09,0.9994,0.0862,0.0018
SaltPepper,44.34,0.9994,0.0847,0.0018
SaltPepper,44.33,0.9994,0.0848,0.0018
SaltPepper,44.22,0.9994,0.0858,0.0018
SaltPepper,44.11,0.9993,0.0839,0.0018
SaltPepper,43.75,0.9994,0.0821,0.0018
SaltPepper,44.1,0.9994,0.0839,0.0018
SaltPepper,44.64,0.9993,0.0858,0.0018
SaltPepper,44.22,0.9994,0.0854,0.0017
SaltPepper,44.18,0.9994,0.0866,0.0018
SaltPepper,43.74,0.9994,0.0822,0.0018
SaltPepper,44.12,0.9994,0.0862,0.0018
SaltPepper,44.38,0.9994,0.0835,0.0018
SaltPepper,44.05,0.9994,0.0812,0.0018
SaltPepper,44.4,0.9995,0.0808,0.0017
SaltPepper,44.4,0.9994,0.0834,0.0018
SaltPepper,43.94,0.9994,0.0811,0.0018
SaltPepper,44.4,0.9994,0.0819,0.0018
SaltPepper,44.68,0.9994,0.0863,0.0018
SaltPepper,44.69,0.9994,0.0862,0.0017
SaltPepper,44.4,0.9994,0.0834,0.0018
SaltPepper,44.34,0.9994,0.0832,0.0018
SaltPepper,43.79,0.9994,0.0852,0.0018
SaltPepper,43.86,0.9993,0.0864,0.0018
SaltPepper,43.76,0.9994,0.082,0.0018
SaltPepper,44.62,0.9994,0.0813,0.0017
SaltPepper,44.29,0.9995,0.0796,0.0017
SaltPepper,44.65,0.9995,0.0776,0.0018
SaltPepper,44.65,0.9995,0.0756,0.0018
SaltPepper,44.83,0.9995,0.0772,0.0018
SaltPepper,44.35,0.9995,0.0774,0.0018
SaltPepper,44.42,0.9995,0.0778,0.0017
SaltPepper,44.45,0.9995,0.0787,0.0018
SaltPepper,43.69,0.9993,0.0761,0.0018
SaltPepper,44.06,0.9995,0.0739,0.0018
SaltPepper,43.31,0.9993,0.0766,0.0018
SaltPepper,44.06,0.9994,0.0837,0.0018
SaltPepper,44.2,0.9995,0.0812,0.0018
SaltPepper,44.39,0.9995,0.0799,0.0018
SaltPepper,44.67,0.9995,0.0828,0.0018
SaltPepper,44.47,0.9995,0.0795,0.0018
SaltPepper,44.48,0.9994,0.0766,0.0018
SaltPepper,44.49,0.9995,0.0793,0.0018
SaltPepper,44.32,0.9995,0.0763,0.0018
SaltPepper,44.2,0.9995,0.0806,0.0018
SaltPepper,44.09,0.9995,0.0772,0.0018
SaltPepper,43.31,0.9995,0.0855,0.0018
SaltPepper,43.15,0.9994,0.0766,0.0018
SaltPepper,44.13,0.9995,0.0806,0.0018
SaltPepper,44.56,0.9994,0.077,0.0018
SaltPepper,43.12,0.9995,0.0728,0.0018
SaltPepper,43.51,0.9993,0.0758,0.0018
SaltPepper,44.41,0.9994,0.0824,0.0018
SaltPepper,44.46,0.9995,0.0797,0.0018
SaltPepper,44.12,0.9995,0.0771,0.0018
SaltPepper,44.09,0.9994,0.0818,0.0018
SaltPepper,44.56,0.9995,0.0812,0.0018
SaltPepper,44.41,0.9994,0.081,0.0018
SaltPepper,44.61,0.9995,0.078,0.0018
SaltPepper,44.35,0.9995,0.0808,0.0018
SaltPepper,44.21,0.9994,0.0767,0.0018
SaltPepper,44.31,0.9995,0.0791,0.0018
SaltPepper,44.3,0.9994,0.0797,0.0018
SaltPepper,44.67,0.9995,0.0834,0.0018
SaltPepper,44.54,0.9994,0.0826,0.0018
SaltPepper,44.21,0.9995,0.0792,0.0018
SaltPepper,43.83,0.9995,0.0753,0.0018
SaltPepper,43.77,0.9994,0.0792,0.0018
SaltPepper,42.99,0.9994,0.0899,0.0018
SaltPepper,44.57,0.9995,0.0785,0.0018
SaltPepper,44.84,0.9995,0.0807,0.0018
SaltPepper,44.27,0.9994,0.08,0.0018
SaltPepper,44.25,0.9995,0.0774,0.0019
SaltPepper,44.51,0.9995,0.0774,0.0018
SaltPepper,44.59,0.9995,0.0779,0.0018
SaltPepper,44.67,0.9994,0.077,0.0018
SaltPepper,44.4,0.9995,0.0814,0.0018
SaltPepper,44.01,0.9994,0.077,0.0018
SaltPepper,43.06,0.9994,0.0774,0.0018
SaltPepper,44.23,0.9995,0.0802,0.0018
SaltPepper,44.51,0.9994,0.0791,0.0018
SaltPepper,44.27,0.9995,0.0796,0.0018
SaltPepper,44.06,0.9995,0.0778,0.0018
SaltPepper,43.93,0.9995,0.0758,0.0018
SaltPepper,44.63,0.9995,0.0822,0.0018
SaltPepper,44.24,0.9995,0.0791,0.0018
SaltPepper,44.61,0.9995,0.0768,0.0018
SaltPepper,44.25,0.9995,0.0792,0.0018
SaltPepper,44.32,0.9995,0.0781,0.0018
SaltPepper,44.59,0.9995,0.081,0.0018
SaltPepper,44.05,0.9994,0.0838,0.0018
SaltPepper,43.59,0.9994,0.0774,0.0018
SaltPepper,44.11,0.9994,0.0816,0.0018
SaltPepper,44.53,0.9995,0.0795,0.0018
SaltPepper,44.73,0.9996,0.0776,0.0018
SaltPepper,44.34,0.9995,0.077,0.0018
SaltPepper,44.54,0.9995,0.0834,0.0018
SaltPepper,44.73,0.9995,0.0831,0.0018
SaltPepper,44.43,0.9995,0.0805,0.0018
SaltPepper,44.68,0.9995,0.0782,0.0018
SaltPepper,44.67,0.9995,0.0782,0.002
SaltPepper,42.94,0.9995,0.0878,0.0018
SaltPepper,44.6,0.9995,0.0789,0.0018
SaltPepper,44.56,0.9996,0.0774,0.0018
SaltPepper,44.79,0.9995,0.079,0.0018
SaltPepper,44.18,0.9994,0.0799,0.0017
SaltPepper,43.41,0.9994,0.0797,0.0018
SaltPepper,44.36,0.9995,0.0813,0.0017
SaltPepper,43.86,0.9995,0.0759,0.0018
SaltPepper,44.39,0.9995,0.08,0.0018
SaltPepper,44.51,0.9994,0.0783,0.0018
SaltPepper,44.58,0.9994,0.0782,0.0018
SaltPepper,43.52,0.9994,0.081,0.0017
SaltPepper,43.9,0.9994,0.0768,0.0018
SaltPepper,44.36,0.9995,0.0801,0.0017
SaltPepper,44.39,0.9995,0.0792,0.0018
SaltPepper,44.76,0.9995,0.0825,0.0018
SaltPepper,43.99,0.9995,0.0795,0.0017
SaltPepper,42.94,0.9993,0.0776,0.0018
SaltPepper,44.51,0.9995,0.0802,0.0018
SaltPepper,44.25,0.9995,0.0801,0.0018
SaltPepper,44.28,0.9994,0.079,0.0018
SaltPepper,43.71,0.9994,0.0847,0.002
SaltPepper,44.67,0.9994,0.086,0.0018
SaltPepper,44.27,0.9994,0.0794,0.0018
SaltPepper,43.8,0.9993,0.0864,0.0018
SaltPepper,44.8,0.9995,0.0813,0.0018
SaltPepper,44.49,0.9994,0.0772,0.0019
SaltPepper,44.5,0.9994,0.0762,0.0018
SaltPepper,44.41,0.9995,0.0786,0.0018
SaltPepper,44.82,0.9995,0.0795,0.0018
SaltPepper,43.9,0.9994,0.0771,0.0018
SaltPepper,44.28,0.9995,0.0788,0.0018
SaltPepper,43.55,0.9994,0.0777,0.0018
SaltPepper,43.26,0.9994,0.0769,0.0018
SaltPepper,44.44,0.9995,0.0779,0.0018
SaltPepper,43.17,0.9994,0.0768,0.0018
SaltPepper,44.57,0.9995,0.0819,0.0018
SaltPepper,44.53,0.9994,0.077,0.0018
SaltPepper,43.9,0.9993,0.0821,0.0018
SaltPepper,44.6,0.9994,0.079,0.0018
SaltPepper,44.29,0.9994,0.0794,0.0018
SaltPepper,44.24,0.9994,0.0813,0.0018
SaltPepper,44.61,0.9995,0.0793,0.0018
SaltPepper,44.43,0.9995,0.0794,0.0018
SaltPepper,44.1,0.9995,0.0771,0.0018
SaltPepper,44.47,0.9995,0.0824,0.0018
SaltPepper,44.55,0.9995,0.0805,0.0018
SaltPepper,43.65,0.9995,0.0738,0.0018
SaltPepper,44.41,0.9995,0.081,0.0018
SaltPepper,43.84,0.9995,0.0799,0.0018
SaltPepper,44.66,0.9996,0.0748,0.0018
SaltPepper,43.63,0.9995,0.0754,0.0018
SaltPepper,44.03,0.9995,0.0768,0.0018
SaltPepper,44.28,0.9995,0.0753,0.0019
SaltPepper,44.37,0.9994,0.0822,0.0018
SaltPepper,44.44,0.9994,0.0791,0.0018
SaltPepper,44.57,0.9995,0.0802,0.0019
SaltPepper,44.04,0.9995,0.0801,0.0019
SaltPepper,43.18,0.9995,0.0893,0.0018
SaltPepper,44.26,0.9995,0.0787,0.0018
SaltPepper,44.59,0.9994,0.0764,0.0018
SaltPepper,44.8,0.9995,0.0782,0.0021
SaltPepper,44.19,0.9994,0.082,0.0018
SaltPepper,43.17,0.9994,0.0769,0.0018
SaltPepper,44.3,0.9995,0.08,0.0018
SaltPepper,44.38,0.9995,0.0769,0.0019
SaltPepper,44.42,0.9995,0.0793,0.0018
SaltPepper,44.36,0.9995,0.0798,0.0018
SaltPepper,44.56,0.9995,0.0777,0.0018
SaltPepper,44.35,0.9995,0.078,0.0019
SaltPepper,43.19,0.9994,0.0777,0.0018
SaltPepper,44.7,0.9994,0.0817,0.0018
SaltPepper,44.02,0.9995,0.0806,0.0018
SaltPepper,43.84,0.9994,0.0826,0.0018
SaltPepper,44.59,0.9995,0.0777,0.0018
SaltPepper,43.02,0.9995,0.0736,0.0018
SaltPepper,44.27,0.9995,0.0797,0.0018
SaltPepper,44.29,0.9995,0.0779,0.0018
SaltPepper,43.92,0.9995,0.0759,0.0018
SaltPepper,44.09,0.9993,0.0849,0.0018
SaltPepper,44.38,0.9995,0.0793,0.0018
SaltPepper,44.56,0.9994,0.0846,0.0018
SaltPepper,44.48,0.9994,0.0827,0.0018
SaltPepper,44.64,0.9994,0.0845,0.0018
SaltPepper,44.39,0.9994,0.0845,0.0018
SaltPepper,44.68,0.9994,0.083,0.0018
SaltPepper,44.56,0.9995,0.0786,0.0018
SaltPepper,44.66,0.9994,0.083,0.0018
SaltPepper,44.62,0.9995,0.0803,0.0018
SaltPepper,44.45,0.9994,0.0818,0.0018
SaltPepper,44.52,0.9995,0.0787,0.0018
SaltPepper,44.43,0.9994,0.083,0.0018
SaltPepper,44.64,0.9994,0.0833,0.0018
SaltPepper,44.4,0.9994,0.0843,0.0018
SaltPepper,44.65,0.9995,0.0826,0.0018
SaltPepper,44.57,0.9995,0.0795,0.0018
SaltPepper,44.8,0.9994,0.0819,0.0018
SaltPepper,44.45,0.9994,0.0809,0.0018
SaltPepper,44.82,0.9994,0.0821,0.002
SaltPepper,44.75,0.9993,0.0846,0.0018
SaltPepper,44.39,0.9993,0.0855,0.0018
SaltPepper,44.81,0.9994,0.0822,0.0018
SaltPepper,44.75,0.9994,0.0817,0.0017
SaltPepper,44.76,0.9993,0.0844,0.0018
SaltPepper,44.1,0.9993,0.0793,0.0018
SaltPepper,44.41,0.9994,0.083,0.0018
SaltPepper,44.33,0.9994,0.082,0.0018
SaltPepper,44.21,0.9994,0.0864,0.0018
SaltPepper,44.38,0.9995,0.0814,0.002
SaltPepper,44.38,0.9994,0.081,0.0018
SaltPepper,44.52,0.9995,0.079,0.0018
SaltPepper,44.07,0.9993,0.0799,0.0018
SaltPepper,44.1,0.9993,0.0869,0.0018
SaltPepper,44.66,0.9995,0.0779,0.0018
SaltPepper,44.74,0.9994,0.0819,0.0018
SaltPepper,44.65,0.9994,0.0832,0.0018
SaltPepper,44.68,0.9995,0.0819,0.0018
SaltPepper,44.45,0.9994,0.083,0.0018
SaltPepper,44.62,0.9994,0.083,0.0018
SaltPepper,44.84,0.9994,0.0807,0.0018
SaltPepper,44.35,0.9993,0.0851,0.002
SaltPepper,44.54,0.9994,0.0822,0.0018
SaltPepper,44.82,0.9994,0.0821,0.0018
SaltPepper,44.31,0.9994,0.0827,0.0018
SaltPepper,44.28,0.9995,0.0819,0.0018
SaltPepper,44.68,0.9994,0.0832,0.0018
SaltPepper,44.76,0.9994,0.0844,0.0018
SaltPepper,44.59,0.9994,0.0815,0.0018
SaltPepper,44.68,0.9995,0.0829,0.0018
SaltPepper,44.4,0.9995,0.0812,0.0018
SaltPepper,44.77,0.9993,0.0843,0.0018
SaltPepper,44.68,0.9995,0.0824,0.002
SaltPepper,44.14,0.9994,0.0865,0.0018
SaltPepper,44.39,0.9994,0.0822,0.0018
SaltPepper,44.38,0.9994,0.0845,0.0018
SaltPepper,44.75,0.9993,0.0847,0.0018
SaltPepper,44.5,0.9994,0.0828,0.0018
SaltPepper,43.99,0.9994,0.0846,0.0018
SaltPepper,44.48,0.9994,0.0843,0.0018
SaltPepper,44.78,0.9993,0.0847,0.0018
SaltPepper,44.58,0.9995,0.0795,0.0019
SaltPepper,44.49,0.9994,0.083,0.0018
SaltPepper,43.91,0.9993,0.086,0.0018
SaltPepper,44.63,0.9994,0.0808,0.0018
SaltPepper,44.68,0.9995,0.0813,0.0018
SaltPepper,44.55,0.9994,0.08,0.0018
SaltPepper,44.05,0.9993,0.08,0.0018
SaltPepper,44.45,0.9993,0.0849,0.0018
SaltPepper,44.36,0.9994,0.0842,0.0018
SaltPepper,44.68,0.9994,0.0789,0.0018
SaltPepper,44.77,0.9994,0.0819,0.0018
SaltPepper,44.38,0.9994,0.0846,0.0018
SaltPepper,44.18,0.9993,0.0869,0.0018
SaltPepper,44.39,0.9994,0.0845,0.0018
SaltPepper,44.62,0.9995,0.0805,0.0018
SaltPepper,44.5,0.9995,0.0783,0.0018
SaltPepper,44.27,0.9994,0.0852,0.0018
SaltPepper,44.45,0.9993,0.0853,0.0018
SaltPepper,44.42,0.9994,0.0831,0.0018
SaltPepper,44.69,0.9995,0.0818,0.0018
SaltPepper,44.06,0.9993,0.0866,0.0018
SaltPepper,44.4,0.9995,0.0815,0.0018
SaltPepper,44.71,0.9994,0.0888,0.0018
SaltPepper,44.38,0.9994,0.0848,0.0018
SaltPepper,44.65,0.9994,0.0851,0.0018
SaltPepper,44.04,0.9993,0.0802,0.0018
SaltPepper,44.66,0.9994,0.0844,0.0018
SaltPepper,44.14,0.9994,0.0867,0.0018
SaltPepper,44.68,0.9995,0.0822,0.0018
SaltPepper,44.42,0.9994,0.0818,0.0018
SaltPepper,44.06,0.9993,0.0867,0.0018
SaltPepper,44.47,0.9994,0.0814,0.0018
SaltPepper,44.18,0.9993,0.087,0.0019
SaltPepper,44.31,0.9994,0.0843,0.0018
SaltPepper,44.66,0.9994,0.0789,0.0018
SaltPepper,44.51,0.9994,0.0804,0.0018
SaltPepper,44.11,0.9993,0.0868,0.0018
SaltPepper,44.82,0.9994,0.0822,0.0018
SaltPepper,44.6,0.9994,0.0788,0.0018
SaltPepper,44.62,0.9995,0.0804,0.0018
SaltPepper,44.37,0.9994,0.0847,0.0018
SaltPepper,44.45,0.9994,0.0833,0.0018
SaltPepper,44.4,0.9995,0.0815,0.0018
SaltPepper,44.62,0.9995,0.0803,0.0018
SaltPepper,44.37,0.9994,0.0844,0.0019
SaltPepper,44.45,0.9994,0.0838,0.0018
SaltPepper,44.38,0.9994,0.0845,0.0018
SaltPepper,44.6,0.9994,0.0805,0.0018
SaltPepper,44.36,0.9994,0.0846,0.0018
SaltPepper,44.68,0.9994,0.0832,0.0018
SaltPepper,44.52,0.9995,0.0785,0.0018
SaltPepper,44.4,0.9993,0.0857,0.0018
SaltPepper,44.61,0.9994,0.0827,0.0018
SaltPepper,44.37,0.9994,0.0845,0.0018
SaltPepper,43.98,0.9993,0.0865,0.0018
SaltPepper,44.45,0.9993,0.0856,0.0018
SaltPepper,44.8,0.9994,0.0822,0.0018
SaltPepper,44.46,0.9994,0.0833,0.0018
SaltPepper,44.81,0.9994,0.0821,0.0018
SaltPepper,44.67,0.9994,0.083,0.0019
SaltPepper,44.8,0.9994,0.0841,0.0018
SaltPepper,44.61,0.9995,0.0805,0.0018
SaltPepper,44.09,0.9993,0.0867,0.0018
SaltPepper,44.54,0.9994,0.0812,0.0018
SaltPepper,44.53,0.9995,0.0791,0.0018
SaltPepper,44.41,0.9993,0.0858,0.0018
SaltPepper,44.36,0.9994,0.0837,0.0018
SaltPepper,44.85,0.9994,0.0806,0.0018
SaltPepper,44.27,0.9995,0.0818,0.0018
SaltPepper,44.67,0.9994,0.0845,0.0018
SaltPepper,44.64,0.9994,0.0794,0.0018
SaltPepper,44.41,0.9994,0.081,0.0018
SaltPepper,44.25,0.9995,0.0814,0.0018
SaltPepper,44.56,0.9995,0.0788,0.0018
SaltPepper,43.94,0.9994,0.0851,0.0018
SaltPepper,44.61,0.9995,0.0804,0.0018
SaltPepper,44.43,0.9994,0.0844,0.0018
SaltPepper,44.4,0.9994,0.0839,0.0018
SaltPepper,44.32,0.9993,0.0865,0.0018
SaltPepper,44.65,0.9994,0.0894,0.0018
SaltPepper,44.55,0.9993,0.0887,0.0018
SaltPepper,44.52,0.9994,0.0811,0.0019
SaltPepper,44.59,0.9994,0.0796,0.0018
SaltPepper,44.33,0.9994,0.0831,0.0018
SaltPepper,44.19,0.9994,0.0815,0.0018
SaltPepper,43.79,0.9993,0.0824,0.0018
SaltPepper,43.86,0.9993,0.0827,0.0018
SaltPepper,43.62,0.9995,0.0766,0.0018
SaltPepper,44.1,0.9994,0.0819,0.0018
SaltPepper,43.66,0.9995,0.0766,0.0018
SaltPepper,43.71,0.9994,0.0835,0.0018
SaltPepper,44.42,0.9994,0.0819,0.0018
SaltPepper,44.57,0.9994,0.0823,0.0018
SaltPepper,44.05,0.9994,0.0795,0.0018
SaltPepper,43.81,0.9994,0.0788,0.0018
SaltPepper,44.42,0.9994,0.0817,0.0018
SaltPepper,43.73,0.9994,0.0787,0.0018
SaltPepper,44.27,0.9995,0.0833,0.0018
SaltPepper,44.27,0.9995,0.0837,0.0018
SaltPepper,44.61,0.9994,0.0815,0.0018
SaltPepper,44.79,0.9993,0.0811,0.0018
SaltPepper,44.17,0.9994,0.0814,0.0018
SaltPepper,43.81,0.9995,0.0766,0.0018
SaltPepper,44.58,0.9994,0.0802,0.0018
SaltPepper,42.69,0.9993,0.0778,0.0018
SaltPepper,44.3,0.9994,0.082,0.0018
SaltPepper,44.56,0.9995,0.0802,0.0018
SaltPepper,44.15,0.9994,0.0814,0.0018
SaltPepper,44.25,0.9993,0.0804,0.0018
SaltPepper,44.48,0.9994,0.0787,0.0018
SaltPepper,44.62,0.9995,0.0808,0.0018
SaltPepper,44.79,0.9994,0.0809,0.0018
SaltPepper,44.09,0.9994,0.0817,0.0018
SaltPepper,44.23,0.9994,0.0819,0.0018
SaltPepper,44.61,0.9994,0.0806,0.0018
SaltPepper,43.8,0.9994,0.0824,0.0018
SaltPepper,44.0,0.9994,0.0822,0.0018
SaltPepper,43.62,0.9995,0.076,0.0018
SaltPepper,44.01,0.9994,0.0826,0.0018
SaltPepper,44.29,0.9994,0.0803,0.0018
SaltPepper,44.62,0.9994,0.0812,0.0018
SaltPepper,44.63,0.9994,0.079,0.0018
SaltPepper,44.08,0.9994,0.0898,0.0018
SaltPepper,44.07,0.9994,0.0811,0.0018
SaltPepper,44.33,0.9995,0.0817,0.0019
SaltPepper,44.77,0.9994,0.0805,0.0018
SaltPepper,44.18,0.9994,0.0784,0.0018
SaltPepper,44.35,0.9995,0.0817,0.0018
SaltPepper,44.15,0.9994,0.0814,0.0018
SaltPepper,43.91,0.9994,0.0781,0.0018
SaltPepper,43.87,0.9993,0.0802,0.0018
SaltPepper,44.35,0.9995,0.0816,0.0018
SaltPepper,43.8,0.9994,0.083,0.0018
SaltPepper,44.74,0.9993,0.0814,0.0018
SaltPepper,43.83,0.9993,0.0832,0.0018
SaltPepper,44.36,0.9994,0.0796,0.0018
SaltPepper,43.84,0.9993,0.0828,0.0018
SaltPepper,44.69,0.9994,0.0822,0.0018
SaltPepper,44.28,0.9994,0.0824,0.0018
SaltPepper,44.23,0.9994,0.0819,0.0018
SaltPepper,44.31,0.9994,0.082,0.0019
